"uniprot_id","protein","gene","description","n_seq","sum_spectra","Gene","Ensembl","in_hpa_muscle","in_blood_blacklist","CR006_T1","CR006_T2","CR007_T1","CR007_T2","CR008_T1","CR008_T2","CR009_T2","CR010_T2","CR012_T1","CR012_T2","CR015_T1","CR017_T1","CR017_T2","CR018_T1","CR018_T2","CR022_T1","CR022_T2","CR023_T1","CR025_T1","CR025_T2","CR072_T1","CR072_T2","CR149_T1","CR149_T2","CR163_T1","CR163_T2","CR383_T1","CR386_T1","CR386_T2","PPS02","PPS20","PPS28","PPS31","PPS32","PPS37","PPS40","PPS41","PPS42","PPS44","logFC_Baseline_SURVvCTL","CI.L_Baseline_SURVvCTL","CI.R_Baseline_SURVvCTL","average_intensity_Baseline_SURVvCTL","t_Baseline_SURVvCTL","B_Baseline_SURVvCTL","P.Value_Baseline_SURVvCTL","adj.P.Val_Baseline_SURVvCTL","sig.PVal_Baseline_SURVvCTL","sig.FDR_Baseline_SURVvCTL","logFC_Training_SURVvCTL","CI.L_Training_SURVvCTL","CI.R_Training_SURVvCTL","average_intensity_Training_SURVvCTL","t_Training_SURVvCTL","B_Training_SURVvCTL","P.Value_Training_SURVvCTL","adj.P.Val_Training_SURVvCTL","sig.PVal_Training_SURVvCTL","sig.FDR_Training_SURVvCTL","logFC_Training_SURV","CI.L_Training_SURV","CI.R_Training_SURV","average_intensity_Training_SURV","t_Training_SURV","B_Training_SURV","P.Value_Training_SURV","adj.P.Val_Training_SURV","sig.PVal_Training_SURV","sig.FDR_Training_SURV"
"P02144","MYG_HUMAN","MB","Myoglobin",16,3009813659,"MB","ENSG00000198125",TRUE,FALSE,31.7537192163942,31.300958336643,28.2230597201951,31.271307636898,30.3804100701099,31.1544983077385,31.9517682245201,31.5875483010931,31.7322003337658,31.2602538369013,31.1148857568172,31.3572748051482,31.0291787080339,30.778159270679,31.1986635472811,31.134071497021,31.0941193874609,32.3237051880507,31.3827072267518,31.3602797514099,31.3568067450731,31.1106677399601,31.061400650818,30.5204528272628,31.4507403185887,31.0589982384713,31.5293269486148,29.432199275139,31.4105766353145,31.3547235852363,31.1369658579835,31.3951977570492,31.2517382178986,31.8194002502102,31.721820331425,31.2219961825329,31.491661257314,31.9711639238931,31.3962154319677,-0.205340460411804,-0.497940030286018,0.0872591094624097,31.207200546094,-1.41806388123685,-5.54759118062466,0.163866305301457,0.303920090160405,0,0,-0.278142353203702,-0.564566239833713,0.00828153342630944,31.207200546094,-1.96224322571306,-4.82817732706239,0.0566717932916362,0.12212550326949,0,0,-0.0728018927918974,-0.331583114957569,0.185979329373774,31.207200546094,-0.56846647638098,-5.86509167462728,0.572875635588697,0.831357810505219,0,0
"P06732","KCRM_HUMAN","CKM","Creatine kinase M-type",31,1856619866,"CKM","ENSG00000104879",TRUE,FALSE,30.8140750129016,30.4572125008221,27.7112605346706,30.8065363226152,30.715836089224,30.9562529814776,30.2329317984068,30.6426320474939,30.3965640408538,30.4851638235152,30.529567944831,30.7325310749768,30.8267507500881,30.5446423464948,30.8064710558242,30.8200474420935,30.8045066551287,30.7974034848547,30.4990106890125,30.4800834044963,30.5450833572952,30.5429523933416,31.068680459005,30.8828467424554,30.4992717895485,30.4580795742063,30.5436870630388,28.5000321529194,31.0128398733974,30.2048455750344,30.6404212629792,30.4238636008993,30.4996385935915,30.723182679363,30.4739357248812,30.4000242476268,30.4630136616417,30.5847864582191,30.8633597993454,0.0745653852426251,-0.149832502196854,0.298963272682104,30.4971801284249,0.671449646275469,-6.3067612096018,0.505768717936291,0.650899421951298,0,0,0.186343478799191,-0.0333182079886935,0.406005165587076,30.4971801284249,1.71417371789586,-5.25200238655147,0.09418691303494,0.178668599505926,0,0,0.111778093556566,-0.0866841242380363,0.310240311351169,30.4971801284249,1.13808265716361,-5.40553219954644,0.261813390350264,0.631575974495669,0,0
"P04075","ALDOA_HUMAN","ALDOA","Fructose-bisphosphate aldolase A",40,976429798,"ALDOA","ENSG00000149925",TRUE,FALSE,29.7588763896258,29.6959464766257,29.7794029835478,29.4774966353655,29.8302311798355,29.9052733715622,30.0991749669975,29.7987509552922,29.646933881556,29.6541553804244,29.7502288595393,29.7628277191555,29.8464871836572,29.8069479808453,29.8234003385216,29.8638558267355,29.941293245818,29.4839924098874,29.5869559762008,29.7401094739042,29.9316868202476,30.1239442808327,29.938031623443,29.978397534975,29.5735624010581,29.5650388282711,29.7338597369471,29.9495061049998,29.9460464099459,29.5375352708627,29.3008958641606,29.6980043132661,29.4090066251117,29.3691320126429,29.5259901525048,29.8186650157552,29.9669442855937,29.6650386150735,29.5486300292461,0.196088762760048,0.0440691030796806,0.348108422440416,29.7392886451291,2.60644099491111,-3.38716311768563,0.012766439579206,0.050986627492986,1,0,0.215453173251767,0.0666420803696382,0.364264266133896,29.7392886451291,2.92558375672893,-2.77282551887391,0.00562591702768757,0.0198085566748999,1,1,0.0193644104917183,-0.115084978282868,0.153813799266305,29.7392886451291,0.291031766602463,-5.97960377528488,0.772521115788407,0.919171555011962,0,0
"P04406","G3P_HUMAN","GAPDH","Glyceraldehyde-3-phosphate dehydrogenase",30,900447324,"GAPDH","ENSG00000111640",TRUE,FALSE,29.6387997328316,29.7080208074388,30.2556833370864,29.6183277429653,29.7786264973094,29.6301282510365,30.1623841593893,29.8161715390503,29.4298414385158,29.5624284709972,29.9145344561209,29.6298784521846,29.6832052579256,29.6216061395582,29.9331046811563,29.7733825282928,30.0197636226662,29.3608989961264,29.7579544547881,29.7834433330256,29.8394702590731,30.083598164575,29.4917120695164,29.7673186727181,29.54171420853,29.6032307742738,29.2811617950763,29.961485609958,29.5649977687331,29.4732578058067,29.4706872287121,29.5230829674686,29.5927616901798,29.0142954963409,29.2469519278341,29.7321347909906,29.3946701228029,29.2083653818553,29.4472082516838,0.242912459630322,0.0770080551754312,0.408816864085212,29.6491356124255,2.95860388366956,-2.5661215757065,0.00515459288087308,0.0257748006446325,1,1,0.353030880193938,0.190628097601212,0.515433662786664,29.6491356124255,4.39252434067816,1.24354989584144,7.93018212691005e-05,0.000687400988848301,1,1,0.110118420563616,-0.0366109289223078,0.25684777004954,29.6491356124255,1.51648433645945,-4.94246313284892,0.137210187325422,0.485764271245497,0,0
"P12277","KCRB_HUMAN","CKB","Creatine kinase B-type",20,848168505,"CKB","ENSG00000166165",TRUE,FALSE,29.1957377730756,29.2951630172312,30.0769969384718,29.2686284923206,30.3532837353918,30.1820367607598,29.5897050812492,29.1087583945292,29.2645752023707,29.1440278284357,29.8226337323983,29.2584188921978,29.1737285076613,28.9831153828479,28.8654064628377,28.8558529025299,29.0518473431462,29.9066469232133,29.1967829062896,29.2051260537265,29.309335994391,29.0918075820035,29.4449905228383,29.7031751714794,29.968782262325,29.978114580373,29.3830592540814,30.4452069449115,29.5763413773049,29.0680891698124,29.9204273589877,29.5063449289639,29.4073721736284,29.8406367753675,29.643015616328,29.2990049881075,28.5756681766571,29.6729788723696,29.7180876083583,-0.142355280576815,-0.404102993421994,0.119392432268363,29.4705361971531,-1.09896948494109,-5.93479443624889,0.278309914944368,0.436666449340473,0,0,-0.226189319209166,-0.482412516194252,0.0300338777759205,29.4705361971531,-1.78381000350769,-5.13791962866508,0.0819934676546283,0.160906977641012,0,0,-0.0838340386323502,-0.315329228656941,0.14766115139224,29.4705361971531,-0.731767915889532,-5.76372291623316,0.468548567854475,0.768197100646904,0,0
"P07451","CAH3_HUMAN","CA3","Carbonic anhydrase 3",21,706315366,"CA3","ENSG00000164879",TRUE,FALSE,29.3768396988861,29.3401806194875,27.2604872735176,29.7148293330713,29.3096894436848,29.2541089272606,29.8565088306169,29.2427348461043,29.9626875618664,29.5092681384401,29.009220035152,29.6155261979151,29.5348440705125,29.2711092784042,29.7352703668618,28.9300126676208,29.2149972302334,31.3811194654779,28.8371813048489,28.8217338735562,28.627823557539,28.9035328349803,29.3594538986942,29.2620246164949,29.1648556853972,29.5732537102389,29.2115233424207,28.46520475929,29.2904819876724,29.2174107289549,29.1139632750163,28.774566522654,28.7312388173201,29.2627703466926,28.788863223536,29.1321009960071,28.4341028428013,29.8328944425483,28.4151998877671,0.284363037487452,-0.0429575256627654,0.61168360063767,29.1984516574242,1.75547561963413,-5.04290325599281,0.0867846885223086,0.200423898343635,0,0,0.411008973901392,0.0905969243836412,0.731421023419143,29.1984516574242,2.59201441078613,-3.55115570907018,0.0132326089541968,0.0387555047097915,1,1,0.12664593641394,-0.162843263479221,0.416135136307101,29.1984516574242,0.884003207784109,-5.64698652659005,0.381943205723853,0.713360617646983,0,0
"Q13642","FHL1_HUMAN","FHL1","Four and a half LIM domains protein 1",18,508101722,"FHL1","ENSG00000022267",TRUE,FALSE,29.0503906138262,28.9438109037389,27.4351456306187,28.8758015186859,27.8469404939542,29.0301816397435,28.4006854368722,28.9313795487471,29.1370970016316,28.9649845075912,28.2879494524429,28.8271713489283,29.0941397358671,28.5819401625562,28.8990288981317,28.2391218718429,28.0589290571598,28.7770286737043,28.3502604155894,28.8469786962538,28.6432733613548,28.1848488199482,28.4673178462923,29.1330289018866,28.7054797008882,28.6557823434055,29.2385944460945,27.8318115472063,28.6487891599943,29.0380362703866,29.0434088766828,29.1590713016464,28.6496383281507,29.145717719946,29.163682204052,28.4947582053526,29.2726821455306,29.1092295516612,29.0773306742968,-0.335211395529814,-0.589225639742301,-0.0811971513173281,28.7241396669913,-2.66658634267678,-3.25194698713045,0.0109809904778793,0.0449708783765691,-1,-1,-0.198532500995366,-0.447185453964512,0.0501204519737793,28.7241396669913,-1.61336614626132,-5.41017972911812,0.114476963379859,0.207388913039613,0,0,0.136678894534448,-0.0879766529533869,0.361334442022283,28.7241396669913,1.22936050795277,-5.30491829048071,0.226073193941448,0.601251137237752,0,0
"P68133","ACTS_HUMAN","ACTA1","Actin, alpha skeletal muscle",18,434564315,"ACTA1","ENSG00000143632",TRUE,FALSE,27.5048169324104,31.6070966301986,29.0037945726107,27.9915551735385,26.7553164332153,26.1953960768617,28.7163678850397,27.2059986051338,27.8150055142628,29.7718147723369,27.9212933386625,27.604143911025,29.6710877232377,29.5966143205221,27.5342772566211,28.0068070640704,27.0887697443143,27.5332811955638,27.9695930873841,30.8852837494206,27.5296898739543,27.5968882114386,27.7145618525222,27.8575897198872,28.197812725987,28.2082571355351,27.9366689124124,28.6602365588617,28.0656887952845,28.3376717035338,28.1696124440573,28.3644132399621,26.7910005046518,28.112786151264,27.2732280059732,26.7133408512419,27.6559396955519,27.9241423170819,27.4815667342461,0.190001271337739,-0.578782894972361,0.958785437647838,28.0761387030738,0.499398259222508,-6.40695031720911,0.620217078384307,0.746500381392818,0,0,0.902659034861237,0.150101028747924,1.65521704097455,28.0761387030738,2.42369909372971,-3.91861455341065,0.0199476986364317,0.0531723085831412,1,0,0.712657763523499,0.032728855135595,1.3925866719114,28.0761387030738,2.11793419173351,-3.97362839088617,0.040403091129908,0.306271275114165,1,0
"P06733","ENOA_HUMAN","ENO1","Alpha-enolase",27,343275854,"ENO1","ENSG00000074800",TRUE,FALSE,27.9246255351994,27.9482502532663,31.0299398174837,27.8952074274419,28.1881588447626,27.674070419801,30.1045403128707,28.0649145543706,28.1501060062372,28.3976321009072,29.0813809494877,27.7582933549594,28.010594299061,28.1417172127527,28.110658898184,28.6290697862982,28.2238855055135,29.3495708322631,28.3853564757091,28.519324319791,28.2355751223132,28.841720160694,28.2468671596843,28.1592306468379,28.0697546924072,27.7941822936193,28.0065029748496,30.9101038645111,28.3983436578606,28.5054496935576,27.9300449154057,28.2061994070273,28.1249962640627,27.7907646280437,28.0404094928819,27.9285491291195,28.1600588911739,28.2542241315111,27.7786156538609,0.111516361934694,-0.171970125976176,0.395002849845563,28.3838176842508,0.794879280286148,-6.21717739810787,0.431344851275629,0.585115507028625,0,0,0.0926666080525429,-0.18483653971158,0.370169755816666,28.3838176842508,0.674761507964457,-6.45371303486498,0.503683977643261,0.622519903314849,0,0,-0.0188497538821508,-0.269571174424792,0.23187166666049,28.3838176842508,-0.151917985103943,-6.00931193915781,0.8800103629918,0.961809607785617,0,0
"P13929","ENOB_HUMAN","ENO3","Beta-enolase",18,300707791,"ENO3","ENSG00000108515",TRUE,FALSE,28.1010153989305,27.8096520147444,25.3200356056338,27.6877852375314,27.9366749332883,27.7645722045237,26.4662657890372,28.2805567816471,27.8809588007639,27.8792821171027,27.8194906713517,27.9522107035352,27.9359373259316,27.9111751433857,27.8512100224531,27.8903535970613,28.2947223056847,26.8746805694447,28.3896529625242,28.4534698531662,28.4345401092474,28.5437957895011,27.6598307098037,27.6509662293175,27.9502476789195,28.0680923698435,28.5409454536617,25.037434505303,27.8491243281955,28.720651351389,28.2802088938794,28.2457150754268,28.7519014962546,27.307452805454,28.0433471790417,28.6394461268308,28.3303827285468,27.6073728481857,27.7144040859232,-0.100373949342615,-0.434589470716849,0.23384157203162,27.8429631231402,-0.60686116232661,-6.34776312173135,0.547350319985137,0.686585443563445,0,0,-0.0878464866265531,-0.41500796757212,0.239314994319014,27.8429631231402,-0.542571751373026,-6.53414156945168,0.59041573480757,0.698026676075249,0,0,0.0125274627160614,-0.283059783448184,0.308114708880307,27.8429631231402,0.0856391552708161,-6.01691056507814,0.932177748459247,0.974021719803055,0,0
"P60709","ACTB_HUMAN","ACTB","Actin, cytoplasmic 1",24,247617551,"ACTB","ENSG00000075624",TRUE,FALSE,26.5799524830954,30.0810653644929,31.9307776687038,26.8656254786684,26.0664663947523,25.7244283164364,30.4658491535057,26.7223970656871,26.946568131924,28.4013364345746,29.0581445306178,26.6986097896499,28.5217317380533,28.0366606875453,26.9105263461469,28.1978518255263,27.0369334131216,29.7088435331061,27.5434626868588,29.3315697033921,27.1017462268475,28.8955157045025,27.1576571636104,27.3611994213865,26.6960877009503,26.8590058735983,26.662013384416,31.0842115186702,28.2345922440296,26.8174446753646,26.8966449372552,27.0136153125767,25.5960920049402,26.6828962048025,25.9450306726077,25.4832118434208,26.1048418039039,26.3357302011569,26.4091941356493,0.820664020295062,0.125597120447659,1.51573092014247,27.5427059429628,2.38579834827099,-3.86414659898801,0.021833561506497,0.0725159353815441,1,0,1.45318727941012,0.772790643804161,2.13358391501608,27.5427059429628,4.31573110204455,1.0158200194791,0.000100596650188028,0.000820478163769863,1,1,0.632523259115057,0.0177914537787058,1.24725506445141,27.5427059429628,2.07914971914949,-4.04402445233051,0.0440165896943161,0.314726614432634,1,0
"P32119","PRDX2_HUMAN","PRDX2","Peroxiredoxin-2",16,232884744,"PRDX2","ENSG00000167815",TRUE,FALSE,26.9825935228092,26.9315078663415,32.1901391390873,27.5436733047481,26.6504852015718,27.0818181437309,31.2323415160942,26.5299262849007,26.4929965701696,27.2530249809966,28.6410525629155,27.4187208120001,27.3555051778217,26.1987093910896,28.3737888935681,29.1841349409649,27.9616978887931,29.7489605765038,28.477522714922,27.1168122583891,27.4265085839259,29.0792409381373,28.2613785805147,26.857735849732,26.7379772171337,27.1037929283272,26.4147783151312,29.7207388677387,28.3451914342223,25.6108320318815,25.9654944295282,25.8138109559907,25.718829250176,25.897557711084,25.8542879334331,26.0728461757516,26.647716809865,26.2387107247124,26.0511049540432,1.3421090053686,0.777274896904006,1.90694311383319,27.4149729599679,4.80133295075784,2.56396223260663,2.19689183615913e-05,0.000451765097797403,1,1,1.41776888149787,0.864856309831495,1.97068145316424,27.4149729599679,5.18136184319712,3.64760217501643,6.52796608775686e-06,8.8241667465972e-05,1,1,0.0756598761292686,-0.423891305617722,0.57521105787626,27.4149729599679,0.306041683733993,-5.97528704274371,0.761149917053968,0.913907444212154,0,0
"P14618","KPYM_HUMAN","PKM","Pyruvate kinase PKM",33,221378495,"PKM","ENSG00000067225",TRUE,FALSE,27.5418209568796,27.5929273750094,26.7489610801403,27.3102207167524,27.8398019413184,27.6322155951039,27.4939500565711,27.6627343116106,27.1282239917399,27.5007648637409,27.2530688712259,27.4421756617986,27.5960799169882,27.6283940498639,27.8628112114067,27.3777071972999,27.8314210227046,26.738805033296,27.6397522110679,27.8600988662442,27.6336918196545,28.004397835113,27.579033019396,27.922032420731,27.4819919058304,27.3574349187033,27.3276198767399,26.4431827186432,27.4227068683269,27.7983309040355,27.424383826216,27.557310797304,27.9813795997799,27.2192567272731,27.5275612573436,27.9767810688804,27.4775289927292,27.2721208401984,27.4841794994488,-0.0860907237666133,-0.281273442796512,0.109091995263285,27.5018682006951,-0.891271342417504,-6.13707356387074,0.378079356748897,0.537768503749535,0,0,0.0909925288991467,-0.10007061248411,0.282055670282403,27.5018682006951,0.962329432420971,-6.22025684986785,0.341628693113632,0.469054724594581,0,0,0.17708325266576,0.00445954512617028,0.34970696020535,27.5018682006951,2.0728696742209,-4.055326108616,0.0446275898943756,0.316924553572529,1,0
"P60174","TPIS_HUMAN","TPI1","Triosephosphate isomerase",21,198578873,"TPI1","ENSG00000111669",TRUE,FALSE,27.8187754149349,27.5930661009464,26.9010978146599,27.1310023544431,27.742618300596,27.7685715520075,27.6305555692413,27.7909200717875,27.3471063381853,26.9960311998383,27.2627434882081,27.3017604581206,27.3628776330025,27.4504704347244,27.4251212401735,27.473594970291,27.5576514164321,27.2975379900811,27.1141539581098,27.2734349599309,27.5362276854723,27.5467576275511,27.1146434324529,27.4333830778186,27.6692948094728,27.5152949556513,27.7127600015549,28.0509140937997,27.0773325982548,27.6075568655289,27.4704636618793,27.3831866323271,27.6427229079215,27.3066969585345,27.1827170941838,27.8763692128172,27.6017698870772,27.3187435483329,27.561099162307,-0.00564934426607522,-0.203094268319722,0.191795579787571,27.4576160379141,-0.0578158633385675,-6.53001849828115,0.954181308059134,0.969223577760539,0,0,-0.0726658017531427,-0.265943401467744,0.120611797961458,27.4576160379141,-0.759702391473429,-6.3930286239996,0.451858211694998,0.575842692358254,0,0,-0.0670164574870675,-0.24164090679496,0.107607991820825,27.4576160379141,-0.775481363074664,-5.7323812004392,0.442586705031135,0.754915497121185,0,0
"P09104","ENOG_HUMAN","ENO2","Gamma-enolase",15,181017269,"ENO2","ENSG00000111674",TRUE,FALSE,27.5348356543428,27.8782218151423,28.68728696744,27.304189445784,28.1661336329326,27.6000955817235,25.546670419293,27.7927239860018,26.4026490977515,26.9395647851396,27.2776241004776,27.5048289515556,27.2372301227819,27.9269308267192,27.4918809992763,26.8039171551133,27.381867249643,26.7237903052783,27.6213865444209,26.8692894072252,27.5266142259807,27.5612183830215,27.0637195837233,27.4999021820973,26.8118891341973,26.8364809766146,27.2001401106674,26.7910197403397,27.2874478474325,27.4883673058898,27.1323718180943,27.0969320066312,27.8445659483026,26.7041350452931,27.1143134031923,27.9681326291193,27.3062166122904,26.8567416274342,26.6020654974973,0.177661316827766,-0.154588106805185,0.509910740460717,27.266240798099,1.08049705608142,-5.95440465371808,0.286351102465544,0.444949100535286,0,0,0.111421175388067,-0.213815704790675,0.436658055566808,27.266240798099,0.692249891698044,-6.4417917731169,0.492753921560595,0.612535903779184,0,0,-0.0662401414396996,-0.3600885293527,0.227608246473301,27.266240798099,-0.455504724701222,-5.92055003880315,0.651193407430511,0.866912435649572,0,0
"P18669","PGAM1_HUMAN","PGAM1","Phosphoglycerate mutase 1",11,170386046,"PGAM1","ENSG00000171314",TRUE,FALSE,27.1589425254459,27.1334020769988,29.2504882560858,26.7164695353963,27.3408005571002,26.896312909235,28.3071105477426,27.4805958862404,27.151912027676,27.1253402182766,27.9097339458251,27.7211818868159,27.2690918354271,27.3425907459491,27.0222369160218,27.5917730168485,27.09765475257,27.855816520771,27.2831142562077,27.3953172859859,27.3005876896992,27.7219138318966,27.5632861699925,27.5467172923809,26.9969416312639,26.9951860635666,27.1337239766389,29.427958613827,27.4616064911267,27.3517954006277,27.2587354114172,27.0048821304183,26.9075192301323,27.0179988515552,26.6367227754213,27.0037213192933,26.7119469483139,26.5476816656865,27.3886853555375,0.462389255902497,0.200343753449863,0.724434758355132,27.3596793987542,3.56554540613314,-1.00528705680715,0.000953783938394091,0.00752516062414603,1,1,0.259383742307168,0.0028690409401651,0.515898443674172,27.3596793987542,2.04326849535415,-4.67950069436679,0.0476085291890168,0.107133046475401,1,0,-0.203005513595329,-0.434764075020632,0.0287530478299737,27.3596793987542,-1.76997443825468,-4.56712356145502,0.0843044678898284,0.392147787021315,0,0
"P31415","CASQ1_HUMAN","CASQ1","Calsequestrin-1",9,168244995,"CASQ1","ENSG00000143318",TRUE,FALSE,27.1039240392249,27.1529419830619,NA,27.3266845635876,27.1695630809404,26.9154183730128,27.3120335807488,27.5403504785688,27.5891034997232,27.5681354843742,26.7373280938459,27.364532581533,27.2721901875253,27.1989394127927,27.1514994325448,26.9027565473969,27.4840315172628,26.4239935134703,27.0407977528215,27.426325495116,27.0659301243726,26.5033950699048,26.9777747621786,26.8022911446214,27.2950028063497,26.9956217305979,27.3976849115582,NA,26.7691320970164,26.7374860173477,26.9808831404295,26.7171991406521,27.5011778879832,27.3956775323302,27.4913442805167,27.2646435460305,27.9036128152926,27.534763369166,27.1084712242457,-0.102116138427277,-0.347249653706608,0.143017376852054,27.1654767896796,-0.84312045735266,-6.17509712947869,0.404401310658635,0.561571647631567,0,0,-0.0626839910674057,-0.302538065842795,0.177170083707984,27.1654767896796,-0.528941297254069,-6.53887839659816,0.599901609291984,0.703220018654582,0,0,0.0394321473598715,-0.177818065136882,0.256682359856625,27.1654767896796,0.367356860710082,-5.95067861606965,0.715377092283601,0.899281871989365,0,0
"P00558","PGK1_HUMAN","PGK1","Phosphoglycerate kinase 1",27,156333112,"PGK1","ENSG00000102144",TRUE,FALSE,27.1367718115754,27.0501481469058,27.6436618824835,26.7237389390526,27.5159226640316,27.1422302161823,27.869270589882,27.4096103328866,27.3868749251562,26.9172175921587,27.358297938761,27.2278392947897,27.1222716241804,27.2056118004575,27.1849151203553,27.5470334031759,27.5423100777263,27.0856824667938,27.1509202081575,26.9396408103024,27.1641683826671,27.6481892429574,27.090948217251,27.0173905982267,27.1184847054268,27.1068944342606,27.1971952340501,27.6545000167139,27.1751519979196,27.2233148104749,26.9529267575093,26.8325901860792,27.0801147384369,26.632771174547,26.8579196930211,27.3959418061591,27.0477607925828,26.754625904397,26.9956888193296,0.271755384229593,0.0817801409151644,0.461730627544021,27.1822191630006,2.89052077685915,-2.7301982217763,0.00617035999633204,0.0292335928257594,1,1,0.170391467158417,-0.0155741088572703,0.356357043174105,27.1822191630006,1.85144250598963,-5.02342908279208,0.0714504164711405,0.145535990557128,0,0,-0.101363917071176,-0.269382023411055,0.0666541892687037,27.1822191630006,-1.21905204304951,-5.31664126083974,0.229918922399359,0.602213112463362,0,0
"P04792","HSPB1_HUMAN","HSPB1","Heat shock protein beta-1",17,155480817,"HSPB1","ENSG00000106211",TRUE,FALSE,27.1220458516801,26.8609214395195,27.453088214508,27.376850388239,26.0291280476628,26.4707824476443,28.1234527045948,27.5606481104873,27.4335233931519,27.2558495251949,27.0618080747851,27.1098229071049,27.3827326315746,26.8849796451523,26.9613903382323,27.2375456055122,27.1844265499745,27.3522641956253,27.1717341952828,26.856098912066,26.5505334042777,27.6455105799622,26.7954013465673,27.3445373499389,26.5507305714657,27.1142821757402,27.4213472843235,28.6683462711266,27.2641119793549,27.5021341239708,27.26353058634,27.1247473988363,26.7963905578961,27.3882707638832,27.0461861400597,26.1149688233709,27.5746194836518,27.0355182360589,27.1110793878984,-0.0964833359677861,-0.380440190730489,0.187473518794917,27.1590087087876,-0.686585933216219,-6.29656635295356,0.496279333264954,0.644696203764217,0,0,0.146727156061402,-0.131236430868445,0.424690742991249,27.1590087087876,1.06663919904389,-6.11618617922737,0.292489485568135,0.418182082546749,0,0,0.243210492029188,-0.00792693086381829,0.494347914922195,27.1590087087876,1.95688732561369,-4.25910478363417,0.0573202425968662,0.333279130871433,0,0
"P05976","MYL1_HUMAN","MYL1","Myosin light chain 1/3, skeletal muscle isoform",12,143727338,"MYL1","ENSG00000168530",TRUE,FALSE,26.3949162759965,29.5264127094171,NA,27.2642403023749,25.6652710975427,25.0036157060441,25.5910858812963,26.3641218224135,26.7479110708451,27.7100169474996,25.7944270436002,26.0754148361262,27.6878120257886,27.8116835762662,26.4199071479873,26.7320489488312,25.8987203004209,24.3654510194642,26.789888766276,28.7526167824013,26.4842147645235,25.7935814962422,25.8201245965439,26.7702167431941,25.7930284184869,26.6031529780301,27.4797230282274,22.8000354919902,25.7702108681506,26.2536543604591,27.0710916686884,27.3042176104175,26.4057025928383,26.6792563116698,26.4486873537592,26.3066174368394,27.5373662922536,26.5346742307963,27.4116926304276,-0.345835277487449,-0.97711552806599,0.285444973091092,26.5227055561613,-1.10785889050641,-5.9236213660757,0.274663965435653,0.432702074317129,0,0,0.265601275591507,-0.352430885589275,0.88363343677229,26.5227055561613,0.869073362592103,-6.30285905565086,0.390089083028402,0.517175718445748,0,0,0.611436553078956,0.0523224178417071,1.17055068831621,26.5227055561613,2.21150682586002,-3.79954713275971,0.0328892145940334,0.285164070295522,1,0
"P11217","PYGM_HUMAN","PYGM","Glycogen phosphorylase, muscle form",43,137351570,"PYGM","ENSG00000068976",TRUE,FALSE,27.0507998931076,27.3393379359198,23.8999883933063,26.9542743243076,26.9065987704019,26.5539193839158,25.2388267074392,27.0409494756423,26.4662862086562,26.8032418404769,26.8085961561019,27.1785280931868,27.055475851844,27.5418493633043,27.4216537525965,27.2288090935972,27.4436863018762,25.0361621860168,26.7502711401409,27.0039203202746,26.3989608143715,26.7302371097285,26.9545027769558,26.855705070039,27.2893599154897,26.8198115050945,26.6274860414299,23.379833071554,26.4721693716217,26.9880249619469,26.8051907919255,27.0570183995548,27.3558526387847,26.8681172511769,27.1278821552481,26.9812199606884,27.2359707438247,26.7338083616325,26.9162378252781,-0.171733764365264,-0.483574701999396,0.140107173268868,26.7005272809861,-1.11280100562935,-5.91990633891711,0.272394259176365,0.431117277502391,0,0,-0.0165811500203858,-0.321840291057101,0.288677991016329,26.7005272809861,-0.109759196279487,-6.67604204635594,0.91314563551182,0.940890465588672,0,0,0.155152614344878,-0.120646078718619,0.430951307408375,26.7005272809861,1.13674182983284,-5.40695631311611,0.262367049932759,0.631575974495669,0,0
"P02511","CRYAB_HUMAN","CRYAB","Alpha-crystallin B chain",12,129313349,"CRYAB","ENSG00000109846",TRUE,FALSE,27.0176291273928,27.1001906658924,28.788577751035,26.9760174954457,26.2582729440331,26.5515674258154,27.6048012466545,26.7459587629809,26.9596580382179,26.9126024509133,26.9577510855622,26.7441051049568,26.3943969743873,26.5794824124775,27.0621829260304,26.7706169629003,26.6802926868149,27.4422467740344,26.8216229115691,26.4602385372298,26.5271392469094,26.9316806268096,26.0787200504849,26.3898757770359,26.6200282334537,26.8265190095091,27.3072863616677,28.8592381839754,26.7114126366199,26.6406329811304,27.0877485394219,27.055360795034,26.9688282706409,27.8752912699542,26.9364033508251,26.4758442942269,26.9221126997379,26.7518251299641,26.784930450888,-0.207417253844806,-0.485272240031933,0.070437732342321,26.9379253895547,-1.50841774455372,-5.42175955099185,0.139255726158153,0.271931689964362,0,0,-0.226381160828222,-0.498371666820618,0.0456093451641745,26.9379253895547,-1.6818276375113,-5.303663022824,0.100344379920495,0.186606262813427,0,0,-0.0189639069834158,-0.264704708794031,0.2267768948272,26.9379253895547,-0.15593567799472,-6.00871515627581,0.876862985738669,0.961746095808508,0,0
