uniprot_id,gene,pre_mean,post_mean,pre_sd,pct_miss,shift,effect_d
A0A087WW87,IGKV2-40,23.52231940797649,22.947143024653688,1.7948386781338597,24.137931034482758,-0.5751763833228019,-0.32046132631865704
A0A0B4J1U7,IGHV6-1,20.565602214150196,19.953465539703437,1.6331415375738938,31.03448275862069,-0.6121366744467593,-0.37482156957205087
A0A0B4J1X5,IGHV3-74,23.590995921722698,23.43929745341558,1.7574806692822402,6.896551724137931,-0.1516984683071172,-0.0863158673426953
A0A0B4J1Y9,IGHV3-72,21.709409545530047,21.596837197789924,1.7310128757653864,3.4482758620689653,-0.11257234774012304,-0.06503264609764843
A0A0C4DH25,IGKV3D-20,19.63123664773823,18.954875159963386,1.6510127746690657,27.586206896551722,-0.6763614877748445,-0.40966459990621
A0A0C4DH35,IGHV3-35,19.402505485775386,18.997165960249834,1.522587701040208,24.137931034482758,-0.40533952552555164,-0.2662175224774442
A5PL33,KRBA1,24.073914417847572,24.065482131218015,0.5508018943239256,6.896551724137931,-0.008432286629556529,-0.015309109711589912
B9A064,IGLL5,21.91911337205077,21.366513023004398,1.6631546255331522,24.137931034482758,-0.5526003490463722,-0.33226035665158127
O00533,CHL1,18.62169331480982,18.638876813556834,0.7853055278941187,10.344827586206897,0.01718349874701275,0.021881290958300204
O15090,ZNF536,19.153516500151714,19.15815491098477,0.6167226890538692,17.24137931034483,0.004638410833056383,0.0075210640298839886
O43497,CACNA1G,19.874527799505646,19.835491224428466,0.5544454951311356,6.896551724137931,-0.03903657507717995,-0.0704065150136122
O75093,SLIT1,17.332643175684986,17.269230800296217,0.596242772676302,20.689655172413794,-0.06341237538876854,-0.10635328140605385
O94915,FRYL,20.029102760565305,19.73784043137019,1.3197259302916478,17.24137931034483,-0.2912623291951135,-0.22069910313177457
O95497,VNN1,19.44845738600187,19.407835236112586,0.6407977534130026,13.793103448275861,-0.04062214988928403,-0.06339309036731676
O95968,SCGB1D1,21.256309324647813,21.280087789247204,0.40764179092676356,34.48275862068966,0.023778464599391924,0.05833176364310482
P00338,LDHA,17.64506669617074,17.616941839943,0.9250548859848433,13.793103448275861,-0.02812485622774119,-0.030403445950991936
P00488,F13A1,24.11058001817753,24.080386457870613,0.42572452073954015,3.4482758620689653,-0.030193560306916112,-0.07092276539407662
P00918,CA2,22.264618522310982,22.070285396728927,0.9736395790117146,31.03448275862069,-0.1943331255820553,-0.1995945211875134
P01591,JCHAIN,21.78456023247958,21.304355401932465,1.9188820455935036,20.689655172413794,-0.48020483054711605,-0.25025239651903164
P01593,IGKV1D-33,19.1215322678415,18.6908232140839,1.731929554110269,17.24137931034483,-0.4307090537575995,-0.2486873976689337
P01624,IGKV3-15,22.55053565771142,22.42070055030876,1.826557846259337,6.896551724137931,-0.12983510740266269,-0.07108184811587322
P01780,IGHV3-7,22.887813484663095,22.769537751983055,1.8410719460872338,3.4482758620689653,-0.11827573268003988,-0.06424286293178666
P01782,IGHV3-9,17.526306562169346,16.787351523654106,1.7377903890426416,31.03448275862069,-0.7389550385152397,-0.42522679557592336
P01860,IGHG3,22.81636419061633,22.639283893565423,1.776946525041264,10.344827586206897,-0.17708029705090667,-0.09965426339815968
P01861,IGHG4,22.596503316774264,21.842164166001904,2.0566677306979138,31.03448275862069,-0.7543391507723598,-0.3667773551911474
P02654,APOC1,23.318948619269637,23.253211624587507,1.0801766196116818,10.344827586206897,-0.06573699468212979,-0.06085763521317645
P02741,CRP,20.21535089482656,20.243428478969566,0.6902577442414998,13.793103448275861,0.02807758414300565,0.04067695636484185
P04040,CAT,18.62528943742284,18.608233737946378,0.7753150235016413,13.793103448275861,-0.017055699476461683,-0.021998412205958728
P04439,HLA-A,18.62495278639684,18.695684070500207,1.1060636840833926,31.03448275862069,0.07073128410336693,0.06394865424225797
P06312,IGKV4-1,21.310425479682998,21.115670503664898,1.4608494722761511,10.344827586206897,-0.19475497601809977,-0.13331625175224374
P06331,IGHV4-34,20.87140754847089,20.691246694820993,1.7013002863524966,6.896551724137931,-0.1801608536498982,-0.10589597562236007
P06733,ENO1,17.410349128636316,17.228686330840056,0.901630448481109,24.137931034482758,-0.18166279779626038,-0.20148254542899524
P07333,CSF1R,14.945884182543862,15.000449147560872,0.540242004718671,20.689655172413794,0.05456496501700947,0.10100096723397872
P07339,CTSD,18.475438109360145,18.57658886980591,0.713692135968851,24.137931034482758,0.10115076044576554,0.14172884265909896
P07359,GP1BA,19.07891035487153,19.06974453103659,0.6990954785566732,3.4482758620689653,-0.009165823834941023,-0.013110975705156104
P07437,TUBB,21.107714215641845,20.782013300261056,0.928801695379346,24.137931034482758,-0.32570091538078927,-0.35066787345577016
P07737,PFN1,20.943882347813002,20.833989768638247,1.2327796292725752,6.896551724137931,-0.1098925791747547,-0.08914211150584868
P07951,TPM2,21.43498859970113,21.3153452994811,1.172174091940688,10.344827586206897,-0.11964330022003011,-0.10206956547038583
P08294,SOD3,20.259431223307264,20.285442686962657,1.216807498951346,24.137931034482758,0.02601146365539364,0.021376810775583253
P08514,ITGA2B,19.936629700260426,19.740556987923803,1.2404012205566577,13.793103448275861,-0.1960727123366226,-0.1580720085462594
P08519,LPA,24.944597922717545,24.865521062163104,1.8281673568105214,6.896551724137931,-0.07907686055444074,-0.043254716402113605
P09172,DBH,20.756516859744558,20.752332285711145,0.994456075428665,3.4482758620689653,-0.004184574033413213,-0.004207902326514957
P0C7V6,SUPT20HL2,18.141257522744993,18.10012923907164,0.8140107131754643,13.793103448275861,-0.04112828367335197,-0.050525482045451355
P0DJI8,SAA1,22.328380737714866,22.3335506390287,0.6727797087946701,6.896551724137931,0.005169901313834657,0.007684389475861099
P10275,AR,28.102066296563535,28.095693045561895,0.7556807896486932,10.344827586206897,-0.006373251001640767,-0.008433787240514098
P11142,HSPA8,18.320392409810395,17.953994165459655,0.9718670860774626,37.93103448275862,-0.36639824435074075,-0.3770044789041626
P12814,ACTN1,19.15995159700235,18.8716038543903,0.7831955711773502,34.48275862068966,-0.28834774261205,-0.3681682496985868
P12955,PEPD,19.69520346704952,19.71053532745024,0.3718919960879229,3.4482758620689653,0.015331860400721098,0.041226647956941594
P13521,SCG2,20.411332930651202,20.334437010976075,0.9585329099758675,6.896551724137931,-0.07689591967512754,-0.08022251388015829
P13591,NCAM1,16.187258996285173,16.177710783234737,0.5270293561528976,10.344827586206897,-0.009548213050436516,-0.01811704213240536
P14618,PKM,19.05522599533274,18.91375829304011,0.9691656201745503,24.137931034482758,-0.14146770229262984,-0.14596855206971845
P15144,ANPEP,17.910222389199337,17.93318916488177,0.7204252256308957,24.137931034482758,0.022966775682434104,0.03187947182488159
P15151,PVR,18.643029482984318,18.618370294438016,0.4626679562076655,6.896551724137931,-0.02465918854630189,-0.05329780940185487
P16109,SELP,18.787365826566283,18.772436325986863,0.5326089345326535,10.344827586206897,-0.014929500579420107,-0.028030886474933518
P18206,VCL,20.619542435783465,20.394168848272145,0.8920815464652523,20.689655172413794,-0.22537358751132075,-0.2526378764411526
P19320,VCAM1,17.07759896815725,17.097194350147337,0.4792857576531939,6.896551724137931,0.01959538199008648,0.04088454888798405
P20742,PZP,24.11917496984332,24.034403684515727,1.5245817140241702,10.344827586206897,-0.08477128532759437,-0.055602979196069796
P21333,FLNA,21.122075209018345,20.83567423696358,0.9848583212655987,20.689655172413794,-0.2864009720547642,-0.2908042363765813
P22105,TNXB,19.039699836333437,19.031565281161708,0.4136331055847967,3.4482758620689653,-0.008134555171729119,-0.01966611246028879
P23443,RPS6KB1,20.412997953145336,20.36216459059281,0.5880608615732095,24.137931034482758,-0.05083336255252746,-0.08644234954956115
P23528,CFL1,19.71218572891166,19.429426449315734,0.8698985919190169,31.03448275862069,-0.2827592795959255,-0.3250485541908418
P25774,CTSS,15.96264137453431,15.988967247611626,0.49624983689608276,37.93103448275862,0.026325873077315265,0.05304963572779579
P26927,MST1,23.03711030499999,23.043935515116146,0.3037649082230595,3.4482758620689653,0.0068252101161547785,0.022468724765083516
P29317,EPHA2,20.238473347978317,20.118338356881512,0.6775829466539163,13.793103448275861,-0.12013499109680481,-0.17729931322808987
P30041,PRDX6,18.409155549153475,18.282961756123264,0.5955754061622501,27.586206896551722,-0.12619379303021105,-0.21188550051684404
P33908,MAN1A1,19.96818681964907,19.906210138339723,0.5348308085439872,13.793103448275861,-0.061976681309346304,-0.11588091097083654
P35542,SAA4,23.09536993117434,23.080340858383988,0.8428287889860668,6.896551724137931,-0.015029072790351705,-0.017831703172398586
P35579,MYH9,21.0265767247066,20.882193282650682,1.2137128504693968,10.344827586206897,-0.14438344205591847,-0.11896013295078729
P39086,GRIK1,19.756517867650125,19.704200059288127,0.721731723709995,10.344827586206897,-0.052317808361998175,-0.0724892735670026
P41222,PTGDS,20.99522953626652,20.99257463763812,0.4236822700415295,3.4482758620689653,-0.002654898628399849,-0.006266249064752261
P42702,LIFR,27.87845712743855,27.733260700370135,1.1852280173094294,6.896551724137931,-0.1451964270684165,-0.12250505805458853
P43121,MCAM,17.418679906385414,17.40604383591667,0.48245100551092196,6.896551724137931,-0.012636070468744265,-0.026191406639027522
